Epoch, TrainLoss, TrainAcc, ValLoss, ValAcc, EMAVal, newLR, LRdrop, bestValLoss, AccAtBest, BestEpoch
0;0.000746003045937016;0.9978304743766785;2.545642860525277e-05;0.9982850909233093;2.545642860525277e-05;0.0002;0;2.545642860525277e-05;0.9982850909233093;0
1;1.9248739251764847e-05;0.998289480805397;1.6188366213043538e-05;0.9982850909233093;2.267600988759e-05;0.00019999995421814734;0;1.6188366213043538e-05;0.9982850909233093;1
2;1.4563876944251319e-05;0.998289480805397;1.3830257308100612e-05;0.9982850909233093;2.002228411374318e-05;0.0001999998168726334;0;1.3830257308100612e-05;0.9982850909233093;2
3;1.2316925751232332e-05;0.998289480805397;1.178702630628692e-05;0.9982850909233093;1.7551706771506302e-05;0.00019999958796359068;0;1.178702630628692e-05;0.9982850909233093;3
4;1.0303245536213978e-05;0.9982894957065582;1.0801814120942055e-05;0.9982851028442383;1.5526738976337025e-05;0.00019999926749123968;0;1.0801814120942055e-05;0.9982851028442383;4
5;9.217798010885403e-06;0.9983035415410996;1.0562475836195517e-05;0.9982850909233093;1.4037460034294571e-05;0.0001999988554558894;0;1.0562475836195517e-05;0.9982850909233093;5
6;8.726577244189127e-06;0.9983150690793992;1.0202470040221457e-05;0.9982948541641236;1.2886963036072635e-05;0.0001999983518579369;0;1.0202470040221457e-05;0.9982948541641236;6
7;8.159793349693522e-06;0.9983525782823562;8.878243657894913e-06;0.9983376860618591;1.1684347222619318e-05;0.00019999775669786755;0;8.878243657894913e-06;0.9983376860618591;7
8;8.115656895019141e-06;0.9983524471521378;8.503940098081309e-06;0.9983461856842041;1.0730225085257914e-05;0.00019999706997625503;0;8.503940098081309e-06;0.9983461856842041;8
9;7.669837168527983e-06;0.9983892470598221;9.040282459316095e-06;0.9982940316200256;1.0223242297475368e-05;0.0001999962916937612;0;9.040282459316095e-06;0.9982940316200256;9
10;7.5315853854562855e-06;0.9983891934156418;9.827200650958101e-06;0.9984321355819702;1.0104429803520187e-05;0.00019999542185113618;0;9.827200650958101e-06;0.9984321355819702;10
11;7.1484547089314955e-06;0.9984191745519638;8.53355989693938e-06;0.9983760833740234;9.633168831545945e-06;0.00019999446044921835;0;8.53355989693938e-06;0.9983760833740234;11
12;6.896456516340688e-06;0.998450568318367;8.78300035363766e-06;0.9983242511749267;9.378118288173458e-06;0.00019999340748893434;0;8.78300035363766e-06;0.9983242511749267;12
13;6.672821035006576e-06;0.9984647095203399;9.016652784105128e-06;0.9984150290489197;9.269678636952959e-06;0.00019999226297129905;0;9.016652784105128e-06;0.9984150290489197;13
14;6.5945591645071026e-06;0.998483294248581;8.569611061465254e-06;0.9984799027442932;9.059658364306647e-06;0.00019999102689741559;0;8.569611061465254e-06;0.9984799027442932;14
15;6.495998878129627e-06;0.9985001474618912;8.595966818514267e-06;0.998354971408844;8.920550900568933e-06;0.00019998969926847526;0;8.595966818514267e-06;0.998354971408844;15
16;6.206854372936901e-06;0.9985342621803284;7.732891377768003e-06;0.9984526634216309;8.564253043728654e-06;0.00019998828008575777;0;7.732891377768003e-06;0.9984526634216309;16
17;6.0443177514891975e-06;0.998566409945488;8.140939890459442e-06;0.9984253287315369;8.43725909774789e-06;0.0001999867693506309;0;8.140939890459442e-06;0.9984253287315369;17
18;5.746236742263863e-06;0.9986019641160965;8.848057178464929e-06;0.9983986020088196;8.560498521963e-06;0.00019998516706455074;0;8.140939890459442e-06;0.9984253287315369;17
19;5.831703956466275e-06;0.9985934585332871;8.598657974559499e-06;0.9984913825988769;8.571946357741949e-06;0.00019998347322906164;0;8.140939890459442e-06;0.9984253287315369;17
0;0.0005930469300807317;0.9980551540851593;2.7304783554882305e-05;0.9982850909233093;2.7304783554882305e-05;0.0002;0;2.7304783554882305e-05;0.9982850909233093;0
1;1.977874318050965e-05;0.998289480805397;1.5802450441526616e-05;0.9982850909233093;2.3854083620875597e-05;0.00019999995421814734;0;1.5802450441526616e-05;0.9982850909233093;1
2;1.4290530259941647e-05;0.998289480805397;1.359183202787051e-05;0.9982850909233093;2.077540814297407e-05;0.0001999998168726334;0;1.359183202787051e-05;0.9982850909233093;2
3;1.1909472127857867e-05;0.998289480805397;1.2855784028609208e-05;0.9982850909233093;1.839952090866461e-05;0.00019999958796359068;0;1.2855784028609208e-05;0.9982850909233093;3
4;1.0340009422726836e-05;0.998289504647255;1.141204249224259e-05;0.9982851505279541;1.6303277383738e-05;0.00019999926749123968;0;1.141204249224259e-05;0.9982851505279541;4
